case,seed,n_chiplets,n_connections,total_wirelength_mm,avg_wirelength_mm,avg_temp_C,max_temp_C,bbox_area_mm2,bbox_width_mm,bbox_height_mm,wirelength_time_s,thermal_time_s,error
hp11_m_wl37,1,11,22,112686.791324,9.781840,73.506343,99.490000,1742.031590,43.360377,40.175656,0.975000,10.030000,
hp11_m_wl38,1,11,22,122606.834662,10.642954,73.861775,102.410000,1813.951574,43.360383,41.834307,0.971000,12.341000,
hp11_m_wl39,1,11,22,125931.164206,10.931525,74.161619,98.770000,1656.321921,41.910703,39.520261,0.927000,50.368000,
hp11_m_wl40,1,11,22,123166.044194,10.691497,73.920300,99.250000,1512.430200,42.450001,35.628508,2.309000,57.736000,
hp11_m_wl41,1,11,22,121272.380068,10.527116,73.710828,98.740000,1695.094535,42.870377,39.539996,1.975000,58.364000,
hp11_m_wl42,1,11,22,103020.237212,8.942729,73.738989,100.730000,1652.128098,43.360377,38.102254,1.866000,52.576000,
hp11_m_wl43,1,11,22,130471.982938,11.325693,73.986521,100.830000,1558.805856,43.360383,35.950002,5.197000,61.456000,
hp11_m_wl44,1,11,22,103489.266468,8.983443,73.603779,98.920000,1778.312183,43.360557,41.012208,4.733000,63.011000,
hp11_m_wl45,1,11,22,114476.512346,9.937197,73.782703,100.580000,1656.800005,43.360377,38.210000,2.539000,57.889000,
hp11_m_wl46,1,11,22,129429.094818,11.235164,74.236602,102.560000,1804.658750,43.360383,41.619991,15.215000,51.401000,
hp11_m_wl47,1,11,22,119333.431990,10.358805,73.428208,99.030000,1672.048289,43.360377,38.561664,6.574000,53.692000,
hp11_m_wl48,1,11,22,113499.998506,9.852430,73.395686,99.840000,1840.655251,43.360370,42.450174,5.783000,45.898000,
hp11_m_wl49,1,11,22,141533.714442,12.285913,73.049070,97.660000,1713.617052,43.360469,39.520261,6.322000,43.250000,
hp6_m_wl00,1,6,5,25152.933166,9.825365,64.742444,84.930000,1004.892717,30.294850,33.170414,0.177000,15.464000,
hp6_m_wl01,1,6,5,49314.458656,19.263460,63.919021,82.570000,1100.969271,33.180857,33.180857,0.172000,15.364000,
hp6_m_wl02,1,6,5,44932.191952,17.551637,63.767083,81.960000,1100.285845,33.180857,33.160260,0.178000,15.224000,
hp6_m_wl03,1,6,5,32418.799316,12.663593,64.115313,82.730000,1100.969271,33.180857,33.180857,0.169000,15.003000,
hp6_m_wl04,1,6,5,53423.740352,20.868649,63.521328,81.440000,1100.969271,33.180857,33.180857,0.168000,14.835000,
hp6_m_wl05,1,6,5,78699.185280,30.741869,62.923132,81.540000,1100.968840,33.180844,33.180857,0.174000,14.985000,
hp6_m_wl06,1,6,5,30588.585524,11.948666,64.291072,83.110000,1100.969271,33.180857,33.180857,0.167000,15.160000,
hp6_m_wl07,1,6,5,22267.804396,8.698361,65.146094,85.040000,1017.262613,33.130000,30.705180,0.172000,15.545000,
hp6_m_wl08,1,6,5,32724.631424,12.783059,63.559080,82.190000,1100.969271,33.180857,33.180857,0.128000,15.848000,
hp6_m_wl09,1,6,5,27026.795384,10.557342,64.053547,83.910000,1100.969271,33.180857,33.180857,0.133000,16.196000,
hp6_m_wl10,1,6,5,23992.302344,9.371993,65.203604,84.730000,1023.840144,33.130000,30.903717,0.166000,16.406000,
hp6_m_wl11,1,6,5,25449.073072,9.941044,63.760930,84.410000,1100.969271,33.180857,33.180857,0.149000,15.990000,
hp6_m_wl12,1,6,5,24274.912282,9.482388,64.170916,84.290000,1100.969271,33.180857,33.180857,0.129000,16.057000,
hp6_m_wl13,1,6,5,24526.026360,9.580479,63.974094,84.660000,1100.969271,33.180857,33.180857,0.134000,16.055000,
hp6_m_wl14,1,6,5,23781.147582,9.289511,63.918545,85.040000,1100.969271,33.180857,33.180857,0.146000,15.962000,
hp6_m_wl15,1,6,5,14603.151268,5.704356,64.772417,88.150000,935.970890,28.208159,33.180857,0.178000,16.305000,
hp6_m_wl16,1,6,5,23648.491744,9.237692,63.882354,85.210000,1090.508907,33.180857,32.865604,0.147000,15.349000,
hp6_m_wl17,1,6,5,21725.255348,8.486428,63.928708,85.520000,1100.969271,33.180857,33.180857,0.160000,15.395000,
hp6_m_wl18,1,6,5,21574.105456,8.427385,63.669690,86.480000,1100.969271,33.180857,33.180857,0.168000,14.954000,
hp6_m_wl19,1,6,5,24311.379832,9.496633,63.969109,84.800000,1100.969271,33.180857,33.180857,0.129000,14.961000,
hp6_m_wl20,1,6,5,19200.114484,7.500045,63.709768,87.770000,1100.969271,33.180857,33.180857,0.142000,15.688000,
hp6_m_wl21,1,6,5,20432.394206,7.981404,63.652927,87.250000,1100.969271,33.180857,33.180857,0.129000,14.905000,
hp6_m_wl22,1,6,5,19942.896242,7.790194,63.574463,87.700000,1100.969271,33.180857,33.180857,0.142000,14.815000,
hp6_m_wl23,1,6,5,19388.860330,7.573774,63.752810,87.390000,1100.969271,33.180857,33.180857,0.200000,15.469000,
hp6_m_wl24,1,6,5,19217.680100,7.506906,63.806294,87.440000,1059.516559,33.180857,31.931561,0.171000,16.370000,
hp6_m_wl25,1,6,5,19601.838180,7.656968,63.598054,88.100000,1100.654252,33.180857,33.171363,0.142000,16.316000,
hp6_m_wl26,1,6,5,18908.437034,7.386108,63.537974,86.850000,1100.973684,33.180857,33.180990,0.144000,16.028000,
hp6_m_wl27,1,6,5,17307.925164,6.760908,64.717473,87.790000,1011.467149,33.130000,30.530249,0.122000,16.783000,
hp6_m_wl28,1,6,5,18434.112384,7.200825,63.998645,88.490000,1028.506859,33.180857,30.996995,0.127000,16.100000,
hp6_m_wl29,1,6,5,15254.440160,5.958766,65.104497,88.630000,935.662463,28.242151,33.130000,0.169000,16.578000,
hp6_m_wl30,1,6,5,18110.163208,7.074283,63.885100,87.040000,1099.286199,33.130000,33.180990,0.138000,16.651000,
hp6_m_wl31,1,6,5,22088.453340,8.628302,64.316416,85.850000,1100.969271,33.180857,33.180857,0.132000,16.303000,
hp6_m_wl32,1,6,5,16441.425590,6.422432,64.095310,88.340000,1045.544413,33.171904,31.518975,0.160000,15.347000,
hp6_m_wl33,1,6,5,18696.099094,7.303164,63.709387,86.960000,1099.286199,33.130000,33.180990,0.159000,15.726000,
hp6_m_wl34,1,6,5,18791.553902,7.340451,63.621885,86.980000,1099.286199,33.130000,33.180990,0.156000,15.954000,
hp6_m_wl35,1,6,5,14577.378006,5.694288,64.774377,89.270000,939.517238,28.358504,33.130000,0.154000,15.823000,
hp6_m_wl36,1,6,5,19916.137362,7.779741,64.383438,86.390000,1099.281792,33.130000,33.180857,0.152000,15.341000,
hp6_m_wl37,1,6,5,16151.070562,6.309012,64.153428,88.140000,1035.076535,33.180857,31.194991,0.139000,16.413000,
hp6_m_wl38,1,6,5,12800.654110,5.000256,65.340789,89.930000,872.135191,33.130000,26.324636,0.146000,15.185000,
hp6_m_wl39,1,6,5,19150.366758,7.480612,65.177969,87.040000,781.640231,33.130000,23.593125,0.157000,16.112000,
hp6_m_wl40,1,6,5,15339.363490,5.991939,64.420969,88.790000,871.628032,33.180857,26.269003,0.152000,16.189000,
hp6_m_wl41,1,6,5,13754.801042,5.372969,64.563420,89.320000,941.534523,33.130000,28.419394,0.114000,16.179000,
hp6_m_wl42,1,6,5,12675.947408,4.951542,64.771707,89.070000,751.622105,33.141076,22.679472,0.121000,16.388000,
hp6_m_wl43,1,6,5,16195.857532,6.326507,64.680391,87.860000,943.078878,33.130000,28.466009,0.145000,16.601000,
hp6_m_wl44,1,6,5,17678.922364,6.905829,64.931526,87.230000,896.453472,33.130000,27.058662,0.135000,16.408000,
hp6_m_wl45,1,6,5,18707.358620,7.307562,65.174392,86.240000,917.974468,33.175309,27.670412,0.127000,16.511000,
hp6_m_wl46,1,6,5,12577.086726,4.912925,64.863406,89.710000,728.306871,33.180857,21.949610,0.131000,16.746000,
hp6_m_wl47,1,6,5,16175.029400,6.318371,64.661785,87.290000,955.014391,33.130000,28.826272,0.149000,16.818000,
hp6_m_wl48,1,6,5,19043.858164,7.439007,65.275710,87.140000,786.666914,33.130000,23.744851,0.133000,16.157000,
hp6_m_wl49,1,6,5,13076.629540,5.108058,64.232727,88.300000,1100.973717,33.180857,33.180991,0.165000,15.874000,
multigpu_wl00,1,6,6,105715.400424,15.294473,76.742908,90.240000,2227.131679,47.192496,47.192496,0.182000,16.044000,
multigpu_wl01,1,6,6,105787.182688,15.304859,76.743313,90.240000,2227.131679,47.192496,47.192496,0.169000,15.801000,
multigpu_wl02,1,6,6,108005.295788,15.625766,76.744568,90.190000,2227.131679,47.192496,47.192496,0.162000,16.329000,
multigpu_wl03,1,6,6,105884.750988,15.318974,76.743923,90.240000,2227.131679,47.192496,47.192496,0.174000,15.764000,
multigpu_wl04,1,6,6,101850.810820,14.735360,77.086885,90.590000,2227.131679,47.192496,47.192496,0.202000,15.826000,
multigpu_wl05,1,6,6,95103.396960,13.759172,77.517708,91.020000,2227.131679,47.192496,47.192496,0.173000,15.959000,
multigpu_wl06,1,6,6,95248.093136,13.780106,77.719810,91.270000,2227.131679,47.192496,47.192496,0.167000,16.860000,
multigpu_wl07,1,6,6,95220.136928,13.776061,77.711948,91.260000,2227.131679,47.192496,47.192496,0.165000,16.990000,
multigpu_wl08,1,6,6,95077.707916,13.755455,77.447070,90.940000,2227.131679,47.192496,47.192496,0.168000,17.098000,
multigpu_wl09,1,6,6,95092.699692,13.757624,77.519543,91.020000,2227.131679,47.192496,47.192496,0.187000,17.641000,
multigpu_wl10,1,6,6,95240.328364,13.778983,77.711445,91.260000,2227.131679,47.192496,47.192496,0.165000,17.209000,
multigpu_wl11,1,6,6,95089.594924,13.757175,77.524316,91.020000,2227.131679,47.192496,47.192496,0.140000,17.073000,
