case,seed,n_chiplets,n_connections,total_wirelength_mm,avg_wirelength_mm,avg_temp_C,max_temp_C,bbox_area_mm2,bbox_width_mm,bbox_height_mm,wirelength_time_s,thermal_time_s,error
hp6_m_t1-w0p02,1486441653,6,5,31279.999460,12.218750,65.989407,84.860000,927.701059,28.001843,33.130000,0.080000,9.998000,
hp6_m_t1-w0p2,946615675,6,5,23678.743012,9.249509,66.099280,89.280000,583.833889,17.622514,33.130000,0.080000,7.018000,
hp6_m_t1-w0p2,1056634028,6,5,30196.118092,11.795359,65.422090,86.080000,770.331661,23.220246,33.175000,0.083000,6.978000,
hp6_m_t1-w0p2,1486441653,6,5,31718.235066,12.389936,65.867861,88.000000,866.420332,26.152138,33.130000,0.075000,7.100000,
hp6_m_t1-w2,946615675,6,5,7559.468768,2.952917,65.885208,90.750000,797.379897,24.068213,33.130000,0.083000,10.001000,
hp6_m_t1-w2,1056634028,6,5,18173.832580,7.099153,65.059531,88.170000,776.290957,22.392764,34.667045,0.076000,6.904000,
hp6_m_t1-w2,1486441653,6,5,12911.548588,5.043574,66.064580,88.500000,789.197814,23.821244,33.130000,0.081000,6.968000,
hp6_m_t1-w50,946615675,6,5,26502.345798,10.352479,64.545159,87.380000,576.611103,16.776085,34.371017,0.080000,9.642000,
hp6_m_t1-w50,1056634028,6,5,62844.479890,24.548625,62.190144,88.970000,1041.581043,25.890492,40.230253,0.066000,8.702000,
hp6_m_t1-w50,1486441653,6,5,33953.170374,13.262957,59.661343,81.350000,1871.077644,41.832018,44.728362,0.073000,8.133000,
hp6_m_t10-w0,946615675,6,5,38787.267116,15.151276,63.044497,82.080000,1151.337788,33.754437,34.109228,0.079000,9.244000,
hp6_m_t10-w0,1056634028,6,5,25620.947258,10.008183,63.999448,84.650000,973.759003,29.352193,33.175000,0.085000,9.605000,
hp6_m_t10-w0,1486441653,6,5,42439.564866,16.577955,66.003105,86.470000,825.390748,24.913696,33.130000,0.076000,9.886000,
hp6_m_t10-w0p02,946615675,6,5,34183.275624,13.352842,63.406626,82.060000,1147.921312,33.577445,34.187274,0.076000,9.352000,
hp6_m_t10-w0p02,1056634028,6,5,20214.466348,7.896276,65.106995,86.460000,930.236199,28.078364,33.130000,0.082000,9.662000,
hp6_m_t10-w0p02,1486441653,6,5,38275.450420,14.951348,64.385908,83.360000,1133.772326,33.652894,33.690188,0.074000,9.688000,
hp6_m_t10-w0p2,946615675,6,5,23354.978788,9.123039,66.271206,93.290000,627.488395,18.940187,33.130000,0.076000,10.193000,
hp6_m_t10-w0p2,1056634028,6,5,14863.663218,5.806118,66.010322,91.280000,784.071377,23.666507,33.130000,0.077000,10.054000,
hp6_m_t10-w0p2,1486441653,6,5,33922.171072,13.250848,64.893103,85.350000,784.581081,23.444480,33.465493,0.081000,9.640000,
hp6_m_t10-w2,946615675,6,5,12704.017156,4.962507,65.987017,87.740000,877.518451,26.487125,33.130000,0.071000,7.001000,
hp6_m_t10-w2,1056634028,6,5,25951.798352,10.137421,65.590520,88.460000,938.967213,28.341902,33.130000,0.074000,9.744000,
hp6_m_t10-w2,1486441653,6,5,16002.787870,6.251089,66.205649,88.310000,742.394632,22.408531,33.130000,0.075000,10.056000,
hp6_m_t10-w50,946615675,6,5,32089.799854,12.535078,62.935916,83.720000,565.233516,15.257655,37.045897,0.073000,6.301000,
hp6_m_t10-w50,1056634028,6,5,20880.791878,8.156559,65.575649,91.420000,485.736853,14.661541,33.130000,0.087000,7.061000,
hp6_m_t10-w50,1486441653,6,5,20307.461228,7.932602,64.903984,93.580000,626.230453,18.851007,33.220000,0.073000,6.859000,
hp6_m_t100-w0,946615675,6,5,47506.396216,18.557186,63.162559,85.590000,1123.714607,32.949742,34.103897,0.079000,9.294000,
hp6_m_t100-w0,1056634028,6,5,25208.384888,9.847025,64.593105,88.860000,963.098611,29.069357,33.131060,0.075000,6.723000,
hp6_m_t100-w0,1486441653,6,5,62431.432962,24.387279,63.229368,81.920000,1145.618875,33.667609,34.027331,0.071000,6.557000,
hp6_m_t100-w0p02,946615675,6,5,33810.697810,13.207304,63.602173,84.850000,1075.162440,31.204693,34.455152,0.076000,9.451000,
hp6_m_t100-w0p02,1056634028,6,5,20967.856924,8.190569,64.568271,85.760000,881.312930,26.601658,33.130000,0.076000,9.720000,
hp6_m_t100-w0p02,1486441653,6,5,54605.047320,21.330097,63.774265,82.810000,1135.843689,33.598486,33.806395,0.078000,9.439000,
hp6_m_t100-w0p2,946615675,6,5,19052.861172,7.442524,66.033855,91.920000,650.071427,19.621836,33.130000,0.084000,9.916000,
hp6_m_t100-w0p2,1056634028,6,5,22012.025416,8.598447,66.105383,89.870000,781.783187,23.597440,33.130000,0.079000,9.812000,
hp6_m_t100-w0p2,1486441653,6,5,33882.673678,13.235419,64.845447,85.160000,775.119671,23.075850,33.590081,0.066000,9.757000,
hp6_m_t100-w2,946615675,6,5,14037.323776,5.483330,65.059817,87.150000,700.126826,21.104049,33.175000,0.085000,9.961000,
hp6_m_t100-w2,1056634028,6,5,17622.555974,6.883811,66.164907,88.170000,611.136090,18.446607,33.130000,0.081000,9.900000,
hp6_m_t100-w2,1486441653,6,5,13143.551680,5.134200,65.993145,93.870000,707.988001,21.369997,33.130000,0.085000,9.948000,
hp6_m_t100-w50,946615675,6,5,38715.891028,15.123395,61.318804,83.820000,1454.189829,39.468266,36.844533,0.082000,8.406000,
hp6_m_t100-w50,1056634028,6,5,206044.618160,80.486179,52.201475,77.430000,5349.718736,69.858906,76.578908,0.080000,6.288000,
hp6_m_t100-w50,1486441653,6,5,33645.469980,13.142762,62.996360,82.740000,1178.241217,33.582865,35.084595,0.084000,9.178000,
hp6_m_t3-w0,946615675,6,5,31083.168164,12.141863,64.186077,82.580000,1114.650517,33.449625,33.323259,0.095000,6.693000,
hp6_m_t3-w0,1056634028,6,5,25879.208484,10.109066,64.661104,84.900000,1021.522005,30.833746,33.130000,0.077000,6.561000,
hp6_m_t3-w0,1486441653,6,5,21007.941412,8.206227,66.077471,90.000000,725.836126,21.908727,33.130000,0.092000,7.135000,
hp6_m_t3-w0p02,946615675,6,5,29601.513432,11.563091,64.228345,84.090000,1103.214787,33.299571,33.130000,0.085000,6.689000,
hp6_m_t3-w0p02,1056634028,6,5,22142.684228,8.649486,65.437178,85.990000,937.501509,28.297661,33.130000,0.074000,6.930000,
hp6_m_t3-w0p02,1486441653,6,5,20646.083974,8.064877,66.167920,89.170000,730.190203,22.040151,33.130000,0.079000,7.082000,
hp6_m_t3-w0p2,946615675,6,5,22840.520470,8.922078,66.248594,93.240000,627.533618,18.941552,33.130000,0.082000,10.091000,
hp6_m_t3-w0p2,1056634028,6,5,25396.299218,9.920429,65.477283,86.310000,770.820196,23.234972,33.175000,0.076000,9.915000,
hp6_m_t3-w0p2,1486441653,6,5,31669.953248,12.371075,65.892708,87.790000,894.505627,26.999868,33.130000,0.085000,9.834000,
hp6_m_t3-w2,946615675,6,5,10449.771696,4.081942,66.243772,91.970000,520.762221,15.718751,33.130000,0.078000,9.879000,
hp6_m_t3-w2,1056634028,6,5,24722.540872,9.657243,66.116724,86.360000,752.798578,22.722565,33.130000,0.075000,10.022000,
hp6_m_t3-w2,1486441653,6,5,33333.082048,13.020735,65.433086,85.570000,763.190510,23.004989,33.175000,0.079000,9.786000,
hp6_m_t3-w50,946615675,6,5,189197.528360,73.905285,53.021008,80.420000,5349.718296,69.858903,76.578905,0.077000,6.312000,
hp6_m_t3-w50,1056634028,6,5,64791.946076,25.309354,64.449519,84.530000,1137.069119,33.302359,34.143801,0.078000,9.689000,
hp6_m_t3-w50,1486441653,6,5,38878.712544,15.186997,65.407192,88.120000,972.109538,29.342274,33.130000,0.077000,9.994000,
hp6_m_t30-w0,946615675,6,5,38417.642746,15.006892,62.789795,86.040000,1117.894411,33.703677,33.168322,0.085000,9.492000,
hp6_m_t30-w0,1056634028,6,5,22110.089952,8.636754,64.790940,87.680000,913.111620,27.561338,33.130163,0.082000,9.781000,
hp6_m_t30-w0,1486441653,6,5,49451.197600,19.316874,63.997739,83.870000,1143.908219,33.771882,33.871616,0.079000,9.787000,
hp6_m_t30-w0p02,946615675,6,5,36266.203558,14.166486,63.784868,82.430000,1090.797838,32.789023,33.267165,0.080000,9.511000,
hp6_m_t30-w0p02,1056634028,6,5,21313.744232,8.325681,64.265850,88.480000,928.613876,28.018879,33.142435,0.078000,9.707000,
hp6_m_t30-w0p02,1486441653,6,5,50352.482780,19.668939,63.993225,83.530000,1138.794299,33.634444,33.857979,0.083000,9.669000,
hp6_m_t30-w0p2,946615675,6,5,19858.360456,7.757172,66.008188,92.740000,564.081186,17.026296,33.130000,0.095000,6.840000,
hp6_m_t30-w0p2,1056634028,6,5,21713.948156,8.482011,66.142180,89.890000,780.716302,23.565237,33.130000,0.084000,6.871000,
hp6_m_t30-w0p2,1486441653,6,5,34679.598252,13.546718,64.719675,85.250000,789.934277,23.325908,33.865103,0.088000,6.715000,
hp6_m_t30-w2,946615675,6,5,13782.979866,5.383977,66.166943,89.670000,747.647162,22.567074,33.130000,0.068000,7.027000,
hp6_m_t30-w2,1056634028,6,5,31928.084878,12.471908,66.171230,87.760000,927.744658,28.003159,33.130000,0.080000,7.023000,
hp6_m_t30-w2,1486441653,6,5,9704.739514,3.790914,66.030012,88.690000,880.994749,26.592054,33.130000,0.086000,6.969000,
hp6_m_t30-w50,946615675,6,5,55118.836524,21.530796,58.720491,81.970000,1570.951566,47.353476,33.175000,0.111000,7.717000,
hp6_m_t30-w50,1056634028,6,5,26307.272892,10.276278,65.333115,88.640000,819.518478,24.431443,33.543597,0.072000,9.803000,
hp6_m_t30-w50,1486441653,6,5,49224.252926,19.228224,65.911873,88.030000,835.688083,25.224512,33.130000,0.080000,9.924000,
hp8_m_t0-w0,946615675,8,12,99388.208540,15.529408,66.877947,87.450000,1402.995551,35.410649,39.620724,0.365000,9.508000,
hp8_m_t0-w0,1056634028,8,12,110396.594360,17.249468,65.785513,89.210000,1332.790536,33.258034,40.074243,0.359000,9.419000,
hp8_m_t0-w0,1486441653,8,12,120612.299184,18.845672,68.094387,91.880000,1309.525260,33.883028,38.648413,0.366000,9.717000,
hp8_m_t0-w0p02,946615675,8,12,89773.378916,14.027090,67.597327,88.480000,1296.654563,33.130000,39.138381,0.320000,9.799000,
hp8_m_t0-w0p02,1056634028,8,12,94117.529260,14.705864,65.985151,90.500000,1321.290494,33.130000,39.881995,0.343000,9.481000,
hp8_m_t0-w0p02,1486441653,8,12,84705.494758,13.235234,67.091648,89.990000,1500.193495,38.829109,38.635795,0.372000,9.427000,
hp8_m_t0-w0p2,946615675,8,12,69049.155048,10.788930,67.126250,92.370000,1315.887566,34.058475,38.636127,0.307000,9.796000,
hp8_m_t0-w0p2,1056634028,8,12,73521.446352,11.487726,66.933420,92.870000,1336.240009,33.130000,40.333233,0.331000,9.621000,
hp8_m_t0-w0p2,1486441653,8,12,89732.045752,14.020632,65.730056,90.890000,1624.250007,39.904531,40.703398,0.282000,9.369000,
hp8_m_t0-w2,946615675,8,12,97332.342150,15.208178,66.745142,86.470000,1406.946639,36.416010,38.635387,0.315000,9.853000,
hp8_m_t0-w2,1056634028,8,12,87892.056944,13.733134,66.772454,89.010000,1577.791449,40.175000,39.272967,0.317000,9.394000,
hp8_m_t0-w2,1486441653,8,12,72137.202540,11.271438,66.719685,88.470000,1421.818973,36.798801,38.637644,0.323000,9.818000,
hp8_m_t0-w50,946615675,8,12,198284.026278,30.981879,59.304592,87.230000,3349.612105,53.758590,62.308407,0.345000,4.692000,
hp8_m_t0-w50,1056634028,8,12,409729.339198,64.020209,55.724397,82.410000,5575.160433,79.747181,69.910439,0.318000,3.942000,
hp8_m_t0-w50,1486441653,8,12,370623.387856,57.909904,55.683506,86.650000,5397.576235,67.036687,80.516751,0.339000,4.131000,
hp8_m_t0p01-w0,946615675,8,12,100427.180324,15.691747,66.895837,87.380000,1401.925477,35.445142,39.551978,0.355000,6.463000,
hp8_m_t0p01-w0,1056634028,8,12,110561.981352,17.275310,65.773801,89.230000,1337.408054,33.337672,40.117020,0.316000,6.322000,
hp8_m_t0p01-w0,1486441653,8,12,118637.437924,18.537100,68.170745,92.400000,1283.616141,33.167445,38.701086,0.340000,6.576000,
hp8_m_t0p01-w0p02,946615675,8,12,89275.343902,13.949272,67.638997,88.510000,1294.780895,33.130000,39.081826,0.330000,9.705000,
hp8_m_t0p01-w0p02,1056634028,8,12,93755.745456,14.649335,66.488677,89.600000,1318.816346,33.130000,39.807315,0.342000,9.527000,
hp8_m_t0p01-w0p02,1486441653,8,12,86973.261876,13.589572,66.619688,88.450000,1550.690483,38.515913,40.261034,0.339000,9.371000,
hp8_m_t0p01-w0p2,946615675,8,12,88826.304836,13.879110,66.402173,92.590000,1506.115909,38.680702,38.937140,0.351000,9.566000,
hp8_m_t0p01-w0p2,1056634028,8,12,73847.712692,11.538705,66.854021,93.000000,1343.511183,33.130000,40.552707,0.322000,9.514000,
hp8_m_t0p01-w0p2,1486441653,8,12,71556.684032,11.180732,67.212029,90.020000,1463.723070,37.880176,38.640873,0.344000,9.560000,
hp8_m_t0p01-w2,946615675,8,12,100416.950312,15.690148,66.690342,88.470000,1485.146061,38.440279,38.635153,0.342000,9.667000,
hp8_m_t0p01-w2,1056634028,8,12,67096.292948,10.483796,68.006089,94.780000,1325.629031,38.636854,34.309963,0.329000,9.692000,
hp8_m_t0p01-w2,1486441653,8,12,98557.336092,15.399584,66.534287,89.870000,1408.658696,36.458417,38.637407,0.333000,9.828000,
hp8_m_t0p01-w50,946615675,8,12,109911.661668,17.173697,67.301335,91.990000,1363.972967,33.130000,41.170328,0.322000,9.596000,
hp8_m_t0p01-w50,1056634028,8,12,186887.563704,29.201182,55.973835,82.880000,4199.053464,79.723937,52.669921,0.327000,6.882000,
hp8_m_t0p01-w50,1486441653,8,12,65501.953678,10.234680,67.725879,93.790000,1397.595486,36.174239,38.635104,0.319000,9.861000,
hp8_m_t0p03-w0,946615675,8,12,100802.480582,15.750388,66.799355,87.350000,1411.940327,35.469504,39.807163,0.334000,9.351000,
hp8_m_t0p03-w0,1056634028,8,12,110552.861168,17.273885,65.762791,89.280000,1337.069887,33.310828,40.139197,0.325000,9.430000,
hp8_m_t0p03-w0,1486441653,8,12,118395.883498,18.499357,67.970535,91.950000,1316.495761,33.859393,38.881257,0.327000,9.831000,
hp8_m_t0p03-w0p02,946615675,8,12,80961.124880,12.650176,67.740688,88.930000,1307.972897,33.130000,39.480015,0.348000,6.717000,
hp8_m_t0p03-w0p02,1056634028,8,12,92933.925472,14.520926,66.679634,89.750000,1299.625031,33.130000,39.228042,0.295000,6.683000,
hp8_m_t0p03-w0p02,1486441653,8,12,81339.729806,12.709333,67.539453,91.510000,1479.187797,38.268953,38.652424,0.307000,6.695000,
hp8_m_t0p03-w0p2,946615675,8,12,90126.608856,14.082283,66.607639,92.280000,1494.352794,38.278553,39.038905,0.331000,6.614000,
hp8_m_t0p03-w0p2,1056634028,8,12,73490.435112,11.482880,66.870017,93.060000,1339.319111,33.130000,40.426173,0.319000,6.756000,
hp8_m_t0p03-w0p2,1486441653,8,12,82734.126652,12.927207,66.229353,91.410000,1509.373497,40.975129,36.836333,0.313000,6.624000,
hp8_m_t0p03-w2,946615675,8,12,81009.284008,12.657701,66.386929,90.100000,1460.997361,37.815384,38.635000,0.334000,9.432000,
hp8_m_t0p03-w2,1056634028,8,12,79194.174504,12.374090,68.337385,89.810000,1314.056785,38.640494,34.007246,0.351000,9.730000,
hp8_m_t0p03-w2,1486441653,8,12,95121.437376,14.862725,65.889556,87.910000,1528.446345,39.559814,38.636338,0.334000,9.450000,
hp8_m_t0p03-w50,946615675,8,12,67423.542180,10.534928,68.585227,96.580000,1280.001072,33.130000,38.635710,0.346000,9.804000,
hp8_m_t0p03-w50,1056634028,8,12,204274.477520,31.917887,57.281831,86.880000,2776.044200,71.802931,38.661990,0.331000,7.474000,
hp8_m_t0p03-w50,1486441653,8,12,97208.350708,15.188805,67.408350,90.830000,1398.369096,35.378293,39.526189,0.369000,9.591000,
hp8_m_t0p1-w0,946615675,8,12,90399.045428,14.124851,66.165022,86.000000,1578.223853,40.175000,39.283730,0.360000,9.336000,
hp8_m_t0p1-w0,1056634028,8,12,110380.943712,17.247022,65.782339,89.230000,1337.040067,33.323080,40.123544,0.344000,9.481000,
hp8_m_t0p1-w0,1486441653,8,12,110005.757408,17.188400,68.018469,91.880000,1288.819013,33.254868,38.755800,0.359000,9.747000,
hp8_m_t0p1-w0p02,946615675,8,12,89689.807830,14.014032,67.333606,88.650000,1322.452765,33.280667,39.736366,0.337000,9.500000,
hp8_m_t0p1-w0p02,1056634028,8,12,84760.891400,13.243889,66.226519,91.150000,1346.319249,33.130000,40.637466,0.333000,9.423000,
hp8_m_t0p1-w0p02,1486441653,8,12,78505.142472,12.266429,67.504895,91.860000,1475.466501,38.186454,38.638479,0.339000,9.791000,
hp8_m_t0p1-w0p2,946615675,8,12,84261.628938,13.165880,66.153167,93.050000,1459.223285,37.683128,38.723518,0.326000,6.723000,
hp8_m_t0p1-w0p2,1056634028,8,12,73766.981680,11.526091,66.880376,92.980000,1341.552703,33.130000,40.493592,0.344000,9.580000,
hp8_m_t0p1-w0p2,1486441653,8,12,72701.936758,11.359678,67.107764,89.290000,1444.285777,37.381212,38.636676,0.319000,6.846000,
hp8_m_t0p1-w2,946615675,8,12,91722.443868,14.331632,68.456709,92.160000,1487.980407,38.740761,38.408652,0.314000,6.985000,
hp8_m_t0p1-w2,1056634028,8,12,64260.787208,10.040748,68.518352,94.370000,1283.454700,38.635000,33.220000,0.348000,6.723000,
hp8_m_t0p1-w2,1486441653,8,12,99013.787410,15.470904,66.785364,86.370000,1461.161936,37.806086,38.648855,0.329000,6.725000,
hp8_m_t0p1-w50,946615675,8,12,154363.512192,24.119299,57.188745,81.730000,3840.039318,69.230086,55.467782,0.340000,7.213000,
hp8_m_t0p1-w50,1056634028,8,12,139990.635892,21.873537,66.059622,91.020000,1591.405558,40.019003,39.766247,0.328000,6.377000,
hp8_m_t0p1-w50,1486441653,8,12,124368.576084,19.432590,67.767405,91.160000,1341.795198,34.723125,38.642697,0.325000,9.661000,
hp8_m_t0p3-w0,946615675,8,12,108363.014232,16.931721,66.378638,86.700000,1470.007033,36.822771,39.921141,0.336000,9.603000,
hp8_m_t0p3-w0,1056634028,8,12,111522.579092,17.425403,65.573250,89.700000,1349.302605,33.130000,40.727516,0.324000,9.181000,
hp8_m_t0p3-w0,1486441653,8,12,125425.229988,19.597692,67.695374,91.060000,1326.366475,33.878910,39.150211,0.335000,9.464000,
hp8_m_t0p3-w0p02,946615675,8,12,95243.633114,14.881818,67.229087,88.050000,1347.847460,34.163665,39.452660,0.378000,9.599000,
hp8_m_t0p3-w0p02,1056634028,8,12,93793.838212,14.655287,66.449973,89.560000,1318.653744,33.130000,39.802407,0.335000,9.572000,
hp8_m_t0p3-w0p02,1486441653,8,12,89992.120796,14.061269,67.250596,88.060000,1470.330053,38.055602,38.636363,0.338000,9.974000,
hp8_m_t0p3-w0p2,946615675,8,12,64118.206670,10.018470,67.257703,92.570000,1479.215914,37.942541,38.985684,0.354000,9.847000,
hp8_m_t0p3-w0p2,1056634028,8,12,73832.018944,11.536253,66.800505,92.810000,1345.252496,33.130000,40.605267,0.330000,9.524000,
hp8_m_t0p3-w0p2,1486441653,8,12,67526.310234,10.550986,67.309124,89.500000,1478.983716,37.749276,39.179128,0.340000,9.801000,
hp8_m_t0p3-w2,946615675,8,12,63080.698788,9.856359,64.920315,89.490000,1554.569238,39.596628,39.260142,0.327000,9.614000,
hp8_m_t0p3-w2,1056634028,8,12,64679.762728,10.106213,68.376096,94.460000,1362.849625,35.275000,38.635000,0.359000,9.889000,
hp8_m_t0p3-w2,1486441653,8,12,94664.326084,14.791301,66.377166,87.650000,1408.116026,36.444784,38.636970,0.330000,9.681000,
hp8_m_t0p3-w50,946615675,8,12,80725.414562,12.613346,67.771455,91.320000,1281.071370,33.130000,38.668016,0.342000,6.845000,
hp8_m_t0p3-w50,1056634028,8,12,78195.375408,12.218027,65.455920,89.690000,1575.536667,36.001407,43.763197,0.306000,9.255000,
hp8_m_t0p3-w50,1486441653,8,12,70527.924312,11.019988,68.016167,92.320000,1302.415903,33.130000,39.312282,0.347000,6.977000,
hp8_m_t1-w0,946615675,8,12,115881.742048,18.106522,65.590686,83.760000,1588.978817,40.520695,39.214007,0.341000,6.340000,
hp8_m_t1-w0,1056634028,8,12,94471.512520,14.761174,65.471321,90.770000,1394.614051,34.071772,40.931656,0.337000,6.525000,
hp8_m_t1-w0,1486441653,8,12,116368.286468,18.182545,68.134512,94.690000,1280.071971,33.130000,38.637850,0.319000,6.847000,
hp8_m_t1-w0p02,946615675,8,12,110881.846476,17.325289,66.329192,86.110000,1522.601935,38.886416,39.155111,0.306000,9.394000,
hp8_m_t1-w0p02,1056634028,8,12,97329.785640,15.207779,65.856025,91.620000,1343.935148,33.130000,40.565504,0.325000,6.425000,
hp8_m_t1-w0p02,1486441653,8,12,71284.952812,11.138274,66.526646,89.320000,1568.000144,40.584538,38.635407,0.302000,9.513000,
hp8_m_t1-w0p2,946615675,8,12,80267.106860,12.541735,66.561057,93.230000,1389.560254,35.761050,38.856808,0.318000,9.875000,
hp8_m_t1-w0p2,1056634028,8,12,64979.690392,10.153077,66.838232,93.370000,1348.757749,33.130000,40.711070,0.352000,9.550000,
hp8_m_t1-w0p2,1486441653,8,12,87398.406550,13.656001,67.591716,92.030000,1503.636049,38.642481,38.911478,0.301000,9.798000,
hp8_m_t1-w2,946615675,8,12,79965.702148,12.494641,66.314026,89.470000,1381.588775,35.757873,38.637331,0.337000,9.592000,
hp8_m_t1-w2,1056634028,8,12,76289.505818,11.920235,67.526235,91.580000,1426.772229,35.275000,40.447122,0.343000,9.699000,
hp8_m_t1-w2,1486441653,8,12,71395.067148,11.155479,66.411370,89.260000,1446.518109,37.420817,38.655439,0.347000,9.650000,
hp8_m_t1-w50,946615675,8,12,202584.298354,31.653797,58.105854,84.950000,2672.711955,39.350224,67.921137,0.402000,7.481000,
hp8_m_t1-w50,1056634028,8,12,71813.597268,11.220875,68.189927,92.440000,1293.707002,33.216667,38.947526,0.326000,9.677000,
hp8_m_t1-w50,1486441653,8,12,203831.992820,31.848749,59.259404,84.890000,2413.367312,62.624765,38.536948,0.370000,7.447000,
hp8_m_t10-w0,946615675,8,12,124925.248658,19.519570,64.608096,87.960000,1711.933924,41.385718,41.365331,0.405000,9.182000,
hp8_m_t10-w0,1056634028,8,12,100625.976848,15.722809,65.202930,88.990000,1391.498795,33.130000,42.001171,0.377000,9.219000,
hp8_m_t10-w0,1486441653,8,12,141237.407218,22.068345,65.634558,87.440000,1684.364871,41.362067,40.722454,0.393000,9.187000,
hp8_m_t10-w0p02,946615675,8,12,122066.896606,19.072953,65.147300,88.670000,1662.416180,40.266141,41.285709,0.339000,8.981000,
hp8_m_t10-w0p02,1056634028,8,12,76805.455462,12.000852,66.357954,89.910000,1280.476620,33.130000,38.650064,0.387000,9.740000,
hp8_m_t10-w0p02,1486441653,8,12,103327.051188,16.144852,66.900928,93.500000,1435.946786,41.109126,34.930122,0.378000,9.468000,
hp8_m_t10-w0p2,946615675,8,12,67541.278548,10.553325,65.779316,93.310000,1531.765988,38.120932,40.181756,0.319000,6.745000,
hp8_m_t10-w0p2,1056634028,8,12,76053.397760,11.883343,65.790505,90.840000,1377.480200,33.130000,41.578032,0.321000,6.621000,
hp8_m_t10-w0p2,1486441653,8,12,81921.598628,12.800250,66.885313,90.530000,1503.681401,38.918763,38.636413,0.322000,6.669000,
hp8_m_t10-w2,946615675,8,12,70768.850292,11.057633,64.751677,89.210000,1625.699332,42.076893,38.636392,0.316000,6.405000,
hp8_m_t10-w2,1056634028,8,12,103656.438940,16.196319,66.764014,91.060000,1486.277870,37.566397,39.564025,0.312000,6.679000,
hp8_m_t10-w2,1486441653,8,12,91743.010814,14.334845,66.019910,88.050000,1496.052386,38.718285,38.639428,0.332000,6.546000,
hp8_m_t10-w50,946615675,8,12,72656.994942,11.352655,68.307986,91.160000,1284.631685,38.670430,33.220000,0.329000,9.861000,
hp8_m_t10-w50,1056634028,8,12,116935.167326,18.271120,65.650850,88.180000,1700.758900,42.339332,40.169715,0.307000,9.425000,
hp8_m_t10-w50,1486441653,8,12,170843.740860,26.694335,59.054702,89.380000,2209.177931,33.174900,66.591849,0.305000,7.680000,
hp8_m_t100-w0,946615675,8,12,99160.142676,15.493772,64.996563,83.480000,1637.910854,40.837394,40.108114,0.347000,9.366000,
hp8_m_t100-w0,1056634028,8,12,88142.431760,13.772255,66.620874,90.130000,1456.906439,38.659753,37.685353,0.321000,9.373000,
hp8_m_t100-w0,1486441653,8,12,135609.954060,21.189055,66.074624,89.250000,1487.211895,40.920405,36.344017,0.308000,9.136000,
