method,label,seed,total_wirelength_mm,bbox_area_mm2,max_temp_C,src
TW-FM,multigpu_thermal1_wirelength0,121,84934.947744,2026.809267,94.640000,result_seed121_7case.csv
TW-FM,multigpu_thermal1_wirelength0p02,121,80054.947942,2182.806844,93.950000,result_seed121_7case.csv
TW-FM,multigpu_thermal1_wirelength0p2,121,108954.524670,1752.990169,98.140000,result_seed121_7case.csv
TW-FM,multigpu_thermal1_wirelength2,121,76487.614364,1749.838562,100.330000,result_seed121_7case.csv
TW-FM,multigpu_thermal1_wirelength50,121,121476.922152,1716.618867,100.410000,result_seed121_7case.csv
TW-FM,multigpu_thermal30_wirelength0,121,80760.858592,2147.284636,94.060000,result_seed121_7case.csv
TW-FM,multigpu_thermal30_wirelength0p02,121,79364.808544,2193.443541,93.560000,result_seed121_7case.csv
TW-FM,multigpu_thermal30_wirelength0p2,121,114482.295886,1957.213021,94.240000,result_seed121_7case.csv
TW-FM,multigpu_thermal30_wirelength2,121,77874.947770,1786.903488,100.270000,result_seed121_7case.csv
TW-FM,multigpu_thermal30_wirelength50,121,100067.853504,1354.973058,102.770000,result_seed121_7case.csv
TW-FM,multigpu_thermal3_wirelength0,121,84708.349052,2149.414709,94.370000,result_seed121_7case.csv
TW-FM,multigpu_thermal3_wirelength0p02,121,97909.454216,2122.550485,94.800000,result_seed121_7case.csv
TW-FM,multigpu_thermal3_wirelength0p2,121,139515.424680,1707.380326,98.030000,result_seed121_7case.csv
TW-FM,multigpu_thermal3_wirelength2,121,97284.136158,1623.689618,101.620000,result_seed121_7case.csv
TW-FM,multigpu_t0-w0p02,946615675,189880.194888,1641.285642,98.380000,result_seed121_7case.csv
TW-FM,multigpu_t0p01-w0p02,1056634028,103916.544192,1466.986502,101.360000,result_seed121_7case.csv
TW-FM,multigpu_t0p03-w0p02,946615675,143962.553826,1618.499721,99.030000,result_seed121_7case.csv
TW-FM,multigpu_t0p3-w0,1486441653,79145.159440,1931.288184,94.190000,result_seed121_7case.csv
TW-FM,multigpu_t0p3-w0p02,946615675,89531.006210,1788.450105,97.040000,result_seed121_7case.csv
TW-FM,multigpu_t100-w0p2,946615675,96143.544340,2124.011024,91.410000,result_seed121_7case.csv
TW-FM,multigpu_t3-w2,1056634028,74105.101892,1724.334868,97.410000,result_seed121_7case.csv
